timestamp, trade_timestamp,cur_price,volume,ask_bid,change_price,sid,ob_timestamp,ask_price,ask_size,bid_price,bid_size
2018-12-04 18:03:16,047, 1543914195000,4515000.0,0.14436739,BID,128000.0,1543914195000000,1543914195707,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:16,664, 1543914196000,4515000.0,0.1,BID,128000.0,1543914196000000,1543914196411,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:17,277, 1543914196000,4515000.0,0.1,BID,128000.0,1543914196000000,1543914196936,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:17,885, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914197702,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:18,498, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914198344,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:19,097, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914198344,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:19,714, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914199065,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:20,317, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914199760,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:21,085, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914200873,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:21,698, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914201483,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:22,312, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914202120,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:22,929, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914202120,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:23,533, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914203480,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:24,150, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914203480,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:24,762, 1543914197000,4515000.0,0.044,BID,128000.0,1543914197000000,1543914204101,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:25,366, 1543914204000,4515000.0,0.2,BID,128000.0,1543914204000000,1543914204769,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:25,980, 1543914204000,4515000.0,0.2,BID,128000.0,1543914204000000,1543914205363,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:26,581, 1543914204000,4515000.0,0.2,BID,128000.0,1543914204000000,1543914206029,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:27,198, 1543914206000,4515000.0,0.09988933,BID,128000.0,1543914206000000,1543914206753,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:27,806, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914207282,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:28,413, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914207954,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:29,035, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914208501,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:29,646, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914209072,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:30,252, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914210108,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:30,999, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914210650,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:31,609, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914211162,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:32,331, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914212224,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:32,936, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914212865,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:33,542, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914212865,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:34,149, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914213594,4515000.0,999999999999,4511000.0,999999999999
2018-12-04 18:03:34,763, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914214211,4515000.0,999999999999,4511000.0,999999999999
2018-12-04 18:03:35,369, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914215206,4515000.0,999999999999,4512000.0,999999999999
2018-12-04 18:03:35,985, 1543914207000,4514000.0,0.57458523,ASK,127000.0,1543914207000000,1543914215687,4515000.0,999999999999,4512000.0,999999999999
2018-12-04 18:03:55,924, 1543914233000,4515000.0,0.0135,BID,128000.0,1543914233000000,1543914235714,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:56,543, 1543914233000,4515000.0,0.0135,BID,128000.0,1543914233000000,1543914236304,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:57,144, 1543914236000,4515000.0,0.0736,BID,128000.0,1543914236000002,1543914236841,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:57,838, 1543914236000,4515000.0,0.0736,BID,128000.0,1543914236000002,1543914237498,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:58,446, 1543914236000,4515000.0,0.0736,BID,128000.0,1543914236000002,1543914238080,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:59,061, 1543914238000,4515000.0,0.736,BID,128000.0,1543914238000001,1543914238697,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:03:59,667, 1543914239000,4515000.0,0.15018779,BID,128000.0,1543914239000001,1543914239283,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:04:00,276, 1543914239000,4515000.0,0.15018779,BID,128000.0,1543914239000001,1543914239783,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:04:01,061, 1543914240000,4515000.0,0.55878745,BID,128000.0,1543914240000001,1543914240864,4518000.0,999999999999,4515000.0,999999999999
2018-12-04 18:04:21,023, 1543914241000,4518000.0,0.51,BID,131000.0,1543914241000000,1543914260416,4520000.0,999999999999,4518000.0,999999999999
2018-12-04 18:04:21,883, 1543914258000,4520000.0,0.48884673,BID,133000.0,1543914258000000,1543914261622,4519000.0,999999999999,4518000.0,999999999999
2018-12-04 18:04:22,497, 1543914258000,4520000.0,0.48884673,BID,133000.0,1543914258000000,1543914262186,4519000.0,999999999999,4518000.0,999999999999
2018-12-04 18:04:23,097, 1543914262000,4519000.0,0.00793777,BID,132000.0,1543914262000000,1543914262717,4519000.0,999999999999,4518000.0,999999999999
2018-12-04 18:04:23,700, 1543914262000,4519000.0,0.00793777,BID,132000.0,1543914262000000,1543914263395,4519000.0,999999999999,4518000.0,999999999999
2018-12-04 18:04:24,323, 1543914262000,4519000.0,0.00793777,BID,132000.0,1543914262000000,1543914264044,4519000.0,999999999999,4518000.0,999999999999
2018-12-04 18:04:24,930, 1543914262000,4519000.0,0.00793777,BID,132000.0,1543914262000000,1543914264594,4519000.0,999999999999,4518000.0,999999999999
2018-12-04 18:04:25,539, 1543914262000,4519000.0,0.00793777,BID,132000.0,1543914262000000,1543914265105,4519000.0,999999999999,4518000.0,999999999999
2018-12-04 18:04:26,144, 1543914265000,4518000.0,0.88490509,ASK,131000.0,1543914265000001,1543914265688,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:26,748, 1543914265000,4518000.0,0.88490509,ASK,131000.0,1543914265000001,1543914266324,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:27,348, 1543914265000,4518000.0,0.01109206,BID,131000.0,1543914265000002,1543914266838,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:27,947, 1543914265000,4518000.0,0.01109206,BID,131000.0,1543914265000002,1543914267402,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:28,551, 1543914265000,4518000.0,0.01109206,BID,131000.0,1543914265000002,1543914268497,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:29,161, 1543914268000,4518000.0,0.022,BID,131000.0,1543914268000000,1543914268497,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:29,766, 1543914268000,4518000.0,0.022,BID,131000.0,1543914268000000,1543914269186,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:30,377, 1543914268000,4518000.0,0.022,BID,131000.0,1543914268000000,1543914270294,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:30,980, 1543914268000,4518000.0,0.022,BID,131000.0,1543914268000000,1543914270811,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:31,584, 1543914268000,4518000.0,0.022,BID,131000.0,1543914268000000,1543914271456,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:04:51,381, 1543914268000,4518000.0,0.022,BID,131000.0,1543914268000000,1543914291230,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:04:51,996, 1543914291000,4517000.0,0.02217431,ASK,130000.0,1543914291000000,1543914291773,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:04:52,611, 1543914291000,4517000.0,0.00221743,ASK,130000.0,1543914291000003,1543914291773,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:04:53,227, 1543914291000,4517000.0,0.00221743,ASK,130000.0,1543914291000003,1543914292576,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:04:53,844, 1543914293000,4517000.0,0.02700717,ASK,130000.0,1543914293000000,1543914293226,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:05:13,582, 1543914293000,4517000.0,0.02700717,ASK,130000.0,1543914293000000,1543914313214,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:33,359, 1543914313000,4515000.0,0.0022489,ASK,128000.0,1543914313000001,1543914333277,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:33,969, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914333926,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:34,574, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914334488,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:35,193, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914334488,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:35,800, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914335163,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:36,402, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914336289,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:37,013, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914336888,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:37,621, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914337509,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:38,233, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914338101,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:38,849, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914338741,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:39,453, 1543914329000,4517000.0,0.00230011,ASK,130000.0,1543914329000001,1543914338741,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:05:40,054, 1543914339000,4515000.0,0.13315057,ASK,128000.0,1543914339000001,1543914339922,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:05:40,670, 1543914339000,4515000.0,0.13315057,ASK,128000.0,1543914339000001,1543914340473,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:05:41,495, 1543914339000,4515000.0,0.13315057,ASK,128000.0,1543914339000001,1543914341179,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:05:42,146, 1543914339000,4515000.0,0.13315057,ASK,128000.0,1543914339000001,1543914341737,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:05:42,756, 1543914339000,4515000.0,0.13315057,ASK,128000.0,1543914339000001,1543914342271,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:05:43,497, 1543914339000,4515000.0,0.13315057,ASK,128000.0,1543914339000001,1543914343364,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:05:44,113, 1543914339000,4515000.0,0.13315057,ASK,128000.0,1543914339000001,1543914343952,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:05:44,723, 1543914339000,4515000.0,0.13315057,ASK,128000.0,1543914339000001,1543914344567,4515000.0,999999999999,4514000.0,999999999999
2018-12-04 18:06:04,490, 1543914360000,4511000.0,0.16557988,ASK,124000.0,1543914360000002,1543914363977,4514000.0,999999999999,4512000.0,999999999999
2018-12-04 18:06:05,092, 1543914360000,4511000.0,0.16557988,ASK,124000.0,1543914360000002,1543914365051,4514000.0,999999999999,4512000.0,999999999999
2018-12-04 18:06:05,697, 1543914360000,4511000.0,0.16557988,ASK,124000.0,1543914360000002,1543914365051,4514000.0,999999999999,4512000.0,999999999999
2018-12-04 18:06:06,296, 1543914360000,4511000.0,0.16557988,ASK,124000.0,1543914360000002,1543914365776,4514000.0,999999999999,4512000.0,999999999999
2018-12-04 18:06:26,046, 1543914384000,4518000.0,0.541,ASK,131000.0,1543914384000000,1543914385568,4520000.0,999999999999,4518000.0,999999999999
2018-12-04 18:06:26,652, 1543914384000,4518000.0,0.541,ASK,131000.0,1543914384000000,1543914386197,4520000.0,999999999999,4518000.0,999999999999
2018-12-04 18:06:46,384, 1543914384000,4518000.0,0.541,ASK,131000.0,1543914384000000,1543914405694,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:06:46,997, 1543914405000,4517000.0,0.5233238,ASK,130000.0,1543914405000000,1543914406422,4517000.0,999999999999,4513000.0,999999999999
2018-12-04 18:06:47,610, 1543914405000,4517000.0,0.5233238,ASK,130000.0,1543914405000000,1543914407049,4517000.0,999999999999,4513000.0,999999999999
2018-12-04 18:06:48,283, 1543914405000,4517000.0,0.5233238,ASK,130000.0,1543914405000000,1543914407673,4517000.0,999999999999,4513000.0,999999999999
2018-12-04 18:06:48,901, 1543914405000,4517000.0,0.5233238,ASK,130000.0,1543914405000000,1543914408410,4517000.0,999999999999,4513000.0,999999999999
2018-12-04 18:06:49,512, 1543914405000,4517000.0,0.5233238,ASK,130000.0,1543914405000000,1543914409194,4517000.0,999999999999,4513000.0,999999999999
2018-12-04 18:06:50,153, 1543914405000,4517000.0,0.5233238,ASK,130000.0,1543914405000000,1543914409749,4517000.0,999999999999,4513000.0,999999999999
2018-12-04 18:07:09,894, 1543914405000,4517000.0,0.5233238,ASK,130000.0,1543914405000000,1543914429343,4516000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:10,509, 1543914424000,4517000.0,0.08535288,BID,130000.0,1543914424000000,1543914430012,4516000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:30,659, 1543914424000,4517000.0,0.08535288,BID,130000.0,1543914424000000,1543914450349,4516000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:31,273, 1543914448000,4514000.0,0.07089864,ASK,127000.0,1543914448000001,1543914450901,4516000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:32,021, 1543914451000,4514000.0,0.03154605,ASK,127000.0,1543914451000001,1543914451430,4516000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:32,634, 1543914451000,4514000.0,0.03154605,ASK,127000.0,1543914451000001,1543914452045,4516000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:52,389, 1543914451000,4514000.0,0.03154605,ASK,127000.0,1543914451000001,1543914471737,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:52,998, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914472900,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:53,602, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914473539,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:54,199, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914474043,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:54,804, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914474599,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:55,408, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914475217,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:56,025, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914475861,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:56,629, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914476405,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:57,237, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914477023,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:57,847, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914477544,4517000.0,999999999999,4514000.0,999999999999
2018-12-04 18:07:58,450, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914478102,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:07:59,055, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914478625,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:07:59,661, 1543914469000,4517000.0,0.03148927,BID,130000.0,1543914469000000,1543914479245,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:08:00,271, 1543914478000,4517000.0,0.00449999,BID,130000.0,1543914478000000,1543914479826,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:08:01,003, 1543914478000,4517000.0,0.00449999,BID,130000.0,1543914478000000,1543914480407,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:08:01,612, 1543914480000,4517000.0,0.12409566,BID,130000.0,1543914480000002,1543914481003,4517000.0,999999999999,4515000.0,999999999999
2018-12-04 18:08:02,217, 1543914481000,4518000.0,0.11198039,BID,131000.0,1543914481000000,1543914482072,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:02,841, 1543914481000,4518000.0,0.11198039,BID,131000.0,1543914481000000,1543914482682,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:22,717, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914502503,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:23,319, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914503092,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:23,959, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914503627,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:24,568, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914504257,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:25,177, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914504819,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:25,787, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914505453,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:26,392, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914506039,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:27,001, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914506583,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:27,605, 1543914500000,4518000.0,0.0766808,BID,131000.0,1543914500000000,1543914507077,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:08:47,345, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914526773,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:47,959, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914527851,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:48,567, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914528396,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:49,184, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914528904,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:49,796, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914529590,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:50,437, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914530116,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:51,110, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914530727,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:51,739, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914531229,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:52,362, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914531896,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:52,969, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914532401,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:53,577, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914532998,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:54,188, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914533588,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:54,804, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914534734,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:55,413, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914535267,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:08:56,030, 1543914525000,4517000.0,0.02676141,BID,130000.0,1543914525000001,1543914535756,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:15,768, 1543914545000,4515000.0,0.17992587,ASK,128000.0,1543914545000003,1543914555009,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:16,371, 1543914545000,4515000.0,0.17992587,ASK,128000.0,1543914545000003,1543914556068,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:17,436, 1543914545000,4515000.0,0.17992587,ASK,128000.0,1543914545000003,1543914556614,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:18,046, 1543914545000,4515000.0,0.17992587,ASK,128000.0,1543914545000003,1543914557946,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:18,653, 1543914545000,4515000.0,0.17992587,ASK,128000.0,1543914545000003,1543914558521,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:19,293, 1543914558000,4516000.0,0.13996409,ASK,129000.0,1543914558000000,1543914558521,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:19,902, 1543914558000,4516000.0,0.13996409,ASK,129000.0,1543914558000000,1543914559837,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:20,554, 1543914558000,4516000.0,0.13996409,ASK,129000.0,1543914558000000,1543914560399,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:21,180, 1543914558000,4516000.0,0.13996409,ASK,129000.0,1543914558000000,1543914560949,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:21,794, 1543914558000,4516000.0,0.13996409,ASK,129000.0,1543914558000000,1543914561491,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:41,559, 1543914558000,4516000.0,0.13996409,ASK,129000.0,1543914558000000,1543914581387,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:42,163, 1543914580000,4516000.0,0.00221705,ASK,129000.0,1543914580000000,1543914581900,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:42,778, 1543914581000,4516000.0,0.00221705,ASK,129000.0,1543914581000000,1543914582447,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:43,382, 1543914581000,4516000.0,0.00221705,ASK,129000.0,1543914581000000,1543914583020,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:44,024, 1543914581000,4516000.0,0.00221705,ASK,129000.0,1543914581000000,1543914583589,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:44,785, 1543914584000,4516000.0,0.00221705,ASK,129000.0,1543914584000000,1543914584661,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:45,404, 1543914585000,4516000.0,0.10762012,ASK,129000.0,1543914585000000,1543914585231,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:46,014, 1543914585000,4516000.0,0.10762012,ASK,129000.0,1543914585000000,1543914585935,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:46,620, 1543914586000,4516000.0,0.00221705,ASK,129000.0,1543914586000000,1543914585935,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:47,240, 1543914586000,4516000.0,0.00221705,ASK,129000.0,1543914586000001,1543914587112,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:47,847, 1543914587000,4516000.0,0.00221705,ASK,129000.0,1543914587000000,1543914587112,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:48,468, 1543914587000,4516000.0,0.00221705,ASK,129000.0,1543914587000000,1543914587809,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:49,085, 1543914587000,4516000.0,0.00221705,ASK,129000.0,1543914587000000,1543914588702,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:49,707, 1543914587000,4516000.0,0.00221705,ASK,129000.0,1543914587000000,1543914589217,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:50,324, 1543914589000,4516000.0,0.01106518,ASK,129000.0,1543914589000001,1543914589756,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:51,071, 1543914589000,4516000.0,0.01106518,ASK,129000.0,1543914589000001,1543914590535,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:51,684, 1543914590000,4517000.0,0.02200278,BID,130000.0,1543914590000000,1543914591057,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:52,303, 1543914590000,4517000.0,0.02200278,BID,130000.0,1543914590000000,1543914591736,4517000.0,999999999999,4516000.0,999999999999
2018-12-04 18:09:52,916, 1543914592000,4517000.0,0.5,BID,130000.0,1543914592000001,1543914592423,4518000.0,999999999999,4517000.0,999999999999
2018-12-04 18:09:53,522, 1543914592000,4517000.0,0.5,BID,130000.0,1543914592000001,1543914593166,4518000.0,999999999999,4516000.0,999999999999
2018-12-04 18:10:13,315, 1543914611000,4519000.0,0.02185512,ASK,132000.0,1543914611000001,1543914613150,4520000.0,999999999999,4519000.0,999999999999
2018-12-04 18:10:33,102, 1543914632000,4521000.0,0.00649523,ASK,134000.0,1543914632000000,1543914632651,4523000.0,999999999999,4521000.0,999999999999
2018-12-04 18:10:52,836, 1543914646000,4522000.0,0.31725353,ASK,135000.0,1543914646000000,1543914652606,4523000.0,999999999999,4522000.0,999999999999
2018-12-04 18:10:53,441, 1543914646000,4522000.0,0.31725353,ASK,135000.0,1543914646000000,1543914653234,4523000.0,999999999999,4522000.0,999999999999
